user_id,Font color (control),Font color (pilot),Background color (control),Background color (pilot)
851ac3,1,0,1,0
e2a30d,1,0,0,0
310506,1,0,0,0
9cc738,1,0,0,0
45a7b9,1,0,0,0
cbd515,1,0,0,0
2d587a,1,0,1,0
cdbbce,1,0,0,0
9475e6,1,0,0,0
960813,1,0,0,0
8ebb78,1,0,0,0
b31043,1,0,0,0
22e6a1,1,0,0,0
c2e995,1,0,0,0
e3e932,1,0,0,1
0e1128,1,0,0,0
cacdd9,1,0,0,0
16e165,1,0,0,0
faa68c,1,0,0,0
1ee188,1,0,0,0
609639,1,0,0,0
4db730,1,0,0,0
8bc3e7,1,0,0,0
33d740,1,0,0,0
c27773,1,0,0,0
3a41e1,1,0,0,0
6f698e,1,0,0,0
54b788,1,0,1,0
3023f5,1,0,0,0
ebad4f,1,0,0,0
c72b77,1,0,0,0
e48376,1,0,0,0
2bd5f2,1,0,0,1
1fe5c8,1,0,0,0
fab44e,1,0,0,0
a996f4,1,0,0,1
10a5cb,1,0,0,0
5bc68d,1,0,0,0
d51c58,1,0,0,0
8a534e,1,0,0,0
f89f92,1,0,0,0
a2fb7b,1,0,0,0
369177,1,0,0,1
9e4008,1,0,0,0
fcd1c9,1,0,0,0
18d739,1,0,1,0
b0d48c,1,0,0,0
362b2e,1,0,0,0
04170c,1,0,0,0
288a73,1,0,0,0
dffec0,1,0,0,0
7730b6,1,0,0,0
b56166,1,0,0,0
7f8d84,1,0,0,0
57b780,1,0,0,0
ed5078,1,0,0,0
08b7b2,1,0,0,0
c0173a,1,0,0,0
cee442,1,0,0,0
1cf990,1,0,0,0
f965f6,1,0,0,0
f57794,1,0,0,0
ca4078,1,0,0,0
cef29d,1,0,0,1
1db624,1,0,0,0
b341a8,1,0,1,0
139eff,1,0,0,0
f3a3ea,1,0,0,1
51daff,1,0,0,0
bca43d,1,0,0,0
008817,1,0,0,1
56c452,1,0,0,0
8520f3,1,0,0,0
ac981e,1,0,0,1
f23b3c,1,0,0,0
63ff8c,1,0,0,0
b454d8,1,0,0,0
fa5244,1,0,0,0
d8383e,1,0,0,0
0d0f0f,1,0,0,0
1c5491,1,0,0,1
73d8b9,1,0,0,0
942fd0,1,0,0,0
a2292b,1,0,0,0
dec76a,1,0,0,0
709710,1,0,0,1
8501f0,1,0,0,0
f9ea45,1,0,0,1
5dec0f,1,0,0,0
8e8230,1,0,0,0
64ed34,1,0,0,1
3da0c1,1,0,0,0
1639e7,1,0,0,0
562a32,1,0,0,0
820ba2,1,0,0,0
1eef48,1,0,0,0
c29893,1,0,0,0
3f1c79,1,0,1,0
acb0e6,1,0,0,0
00e4e9,1,0,0,0
130d83,1,0,0,0
192f25,1,0,1,0
57dcb6,1,0,0,0
fd0268,1,0,0,0
89aaaa,1,0,0,0
ba6ce6,1,0,0,1
431b48,1,0,0,0
bf9dcd,1,0,0,0
01dddc,1,0,0,0
06d911,1,0,1,0
5e94a6,1,0,0,0
d1adfc,1,0,0,1
4f4491,1,0,0,0
2b06d3,1,0,0,0
26a4c9,1,0,0,0
79b553,1,0,0,0
b33f7b,1,0,0,0
27b03c,1,0,0,0
69bbfe,1,0,0,0
560c37,1,0,0,0
af6925,1,0,0,0
0b109f,1,0,0,1
f2c367,1,0,0,0
db5c46,1,0,0,0
aee8e7,1,0,0,0
4826d6,1,0,0,0
da1474,1,0,0,0
77d0bc,1,0,0,0
6cb0f2,1,0,0,0
dcbf4f,1,0,1,0
8ecf84,1,0,0,0
2ff245,1,0,0,0
4c56cc,1,0,0,0
92fda7,1,0,0,0
bf2188,1,0,0,0
edb08f,1,0,0,0
d24501,1,0,0,0
f19106,1,0,0,0
93e729,1,0,0,0
157843,1,0,0,0
619d8d,1,0,0,0
6d439f,1,0,0,0
4094fb,1,0,0,0
73a9e6,1,0,0,0
7ebd5f,1,0,0,0
ed872f,1,0,0,0
46c7e5,1,0,0,0
67af50,1,0,0,1
c0f8bb,1,0,1,0
defd8e,1,0,0,0
928821,1,0,0,0
98654c,1,0,0,0
d615a7,1,0,0,0
b90d80,1,0,0,1
f74c2a,1,0,0,0
505903,1,0,0,0
2da42f,1,0,0,0
b93ac0,1,0,0,0
3ed2b7,1,0,0,1
ec37c7,1,0,0,0
c147f7,1,0,0,0
0f0dc0,1,0,0,1
b05cad,1,0,0,0
fde70a,1,0,0,0
94990c,1,0,0,0
4af8a0,1,0,0,0
08f17b,1,0,0,0
829053,1,0,0,1
ec88e5,1,0,1,0
01e1eb,1,0,0,0
0c3be1,1,0,0,0
f1ebce,1,0,0,0
567b44,1,0,0,0
ba00fe,1,0,0,0
5fe688,1,0,0,1
140609,1,0,1,0
41e0cd,1,0,0,0
eac178,1,0,0,0
d84815,1,0,1,0
5ff800,1,0,0,0
ddad35,1,0,0,0
e23064,1,0,0,1
447b3d,1,0,0,0
731be2,1,0,0,0
998755,1,0,0,0
7cd6fe,1,0,0,0
bb5250,1,0,0,0
56612e,1,0,0,0
90137d,1,0,1,0
d2d033,1,0,0,0
439677,1,0,0,0
cce573,1,0,1,0
2e1c6b,1,0,0,0
f2ed36,1,0,0,0
4d8f7a,1,0,1,0
23220b,1,0,0,0
c1e4ac,1,0,0,0
81a86e,1,0,0,0
17f38c,1,0,0,1
46581f,1,0,0,0
c6b4cd,1,0,0,0
2367ae,1,0,0,1
d126b9,1,0,0,0
c68c11,1,0,0,0
cb2574,1,0,1,0
fb82d3,1,0,0,0
34e99e,1,0,0,1
5f59fb,1,0,0,1
396a8f,1,0,0,1
187126,1,0,0,0
48c9c2,1,0,0,0
c3d7ec,1,0,0,0
788f5b,1,0,1,0
7217e1,1,0,0,0
f4594c,1,0,0,0
5f488c,1,0,0,0
d58af0,1,0,0,0
490eac,1,0,0,0
37e2ea,1,0,0,0
b042db,1,0,0,0
1a46df,1,0,0,0
25ae3b,1,0,0,0
0ef5c9,1,0,0,0
e75844,1,0,0,0
aec31e,1,0,0,0
4c4efa,1,0,0,1
ffb037,1,0,1,0
76762c,1,0,0,0
f6c5ba,1,0,0,0
ef26c7,1,0,0,0
861eb2,1,0,0,0
f04b2b,1,0,0,0
b071ca,1,0,1,0
be9054,1,0,0,0
c10a76,1,0,0,0
ea2b4f,1,0,0,0
a3faf5,1,0,1,0
458838,1,0,1,0
1ffe32,1,0,0,1
212794,1,0,0,0
b1ba38,1,0,0,1
f43430,1,0,1,0
0f915a,1,0,0,1
a20101,1,0,0,0
7feb99,1,0,0,0
44d4e4,1,0,0,0
519a78,1,0,0,0
f35dfa,1,0,0,0
b6782f,1,0,0,0
446965,1,0,0,1
80521a,1,0,0,0
350d3e,1,0,0,0
791dbf,1,0,0,0
8878d1,1,0,0,0
b56ba8,1,0,0,0
201018,1,0,0,0
2f2b15,1,0,0,0
3394b5,1,0,0,0
5fbbb9,1,0,0,0
0575aa,1,0,0,0
cc1037,1,0,0,1
98b955,1,0,0,0
3c0368,1,0,0,0
56814c,1,0,0,0
faaea2,1,0,1,0
23fcc5,1,0,0,0
425778,1,0,0,1
597a9c,1,0,0,1
150988,1,0,0,0
29959e,1,0,0,1
521f5d,1,0,0,0
117c9e,1,0,0,0
847e37,1,0,0,0
fee351,1,0,0,0
38cd84,1,0,0,0
3b08a6,1,0,0,0
2e2675,1,0,0,0
032dd5,1,0,0,0
96a9d4,1,0,1,0
d42cbf,1,0,0,0
c8a125,1,0,0,1
fec5b7,1,0,1,0
f9c8ce,1,0,0,0
aedd34,1,0,0,0
cbba53,1,0,0,0
a5b0c6,1,0,0,0
31f3c8,1,0,0,0
05754f,1,0,0,0
36b5b5,1,0,0,0
00b3ad,1,0,0,0
25ad4e,1,0,0,1
7b8f8f,1,0,0,0
319110,1,0,0,0
9cd229,1,0,1,0
ee937d,1,0,0,1
735c05,1,0,0,0
0a4707,1,0,0,0
ae30dc,1,0,0,0
44f4a3,1,0,1,0
3cf93f,1,0,0,0
956f60,1,0,0,0
6402ba,1,0,0,1
40c5fb,1,0,0,0
e66ad3,1,0,0,0
fb6a47,1,0,0,0
91e989,1,0,0,0
286812,1,0,0,0
8340b3,1,0,0,0
ff53ce,1,0,0,0
860631,1,0,0,0
893698,1,0,0,0
14fd61,1,0,0,0
6a43f3,1,0,0,0
adf9fd,1,0,0,1
65cbd2,1,0,0,0
d7b6b9,1,0,0,0
18ae91,1,0,0,0
c38119,1,0,0,0
fdf46e,1,0,0,0
575aea,1,0,0,1
93dece,1,0,0,0
258f57,1,0,0,1
99c506,1,0,0,0
920de6,1,0,0,0
2cb410,1,0,0,0
26bf2d,1,0,0,0
0d01ff,1,0,0,0
5119de,1,0,0,0
b6ba6f,1,0,0,1
388c20,1,0,0,0
2fded9,1,0,0,1
388846,1,0,0,0
791315,1,0,0,0
ff44b8,1,0,0,0
208cb1,1,0,0,1
caec14,1,0,0,0
60fcef,1,0,0,0
b7ddac,1,0,0,0
4983d8,1,0,0,0
ed38fa,1,0,0,0
e50ce8,1,0,0,1
521d87,1,0,0,1
abe6de,1,0,1,0
42df46,1,0,0,1
e3ee98,1,0,0,0
d99e29,1,0,0,0
a52518,1,0,0,0
c80bcf,1,0,0,0
857026,1,0,0,1
b559fb,1,0,0,0
07bdbf,1,0,1,0
3ac2f3,1,0,0,0
e19b21,1,0,0,1
61e740,1,0,0,0
41480e,1,0,0,0
1726f1,1,0,0,0
2c682d,1,0,0,0
1a2420,1,0,1,0
e51f1e,1,0,0,0
14c562,1,0,0,1
94c217,1,0,0,0
b82218,1,0,0,0
2dec59,1,0,0,0
4c4797,1,0,0,0
452377,1,0,0,0
ac18b8,1,0,0,0
44c4af,1,0,0,0
6bf00e,1,0,0,0
72d1d9,1,0,0,0
d32cba,1,0,1,0
106b79,1,0,0,0
01857b,1,0,0,0
8d195f,1,0,0,0
7bca4b,1,0,0,0
8c59f0,1,0,0,0
6727f2,1,0,0,0
ae9d01,1,0,1,0
c90abf,1,0,0,0
44808d,1,0,0,0
72547d,1,0,0,1
569fa7,1,0,0,0
058b0c,1,0,0,0
f96e64,1,0,0,0
739984,1,0,0,0
315b9b,1,0,0,0
848dda,1,0,0,0
21733c,1,0,0,0
c48a5c,1,0,1,0
765f2f,1,0,0,0
b0a232,1,0,0,0
c9abb3,1,0,0,0
ec83a0,1,0,0,0
448612,1,0,0,0
b8f5cb,1,0,0,0
f3e1bc,1,0,0,0
dd7446,1,0,0,0
8664dd,1,0,0,0
d2d640,1,0,0,0
b5e609,1,0,0,0
2711f4,1,0,1,0
24e5f9,1,0,0,0
5c1dcb,1,0,0,0
2632b1,1,0,0,0
da56b7,1,0,0,0
e33bda,1,0,0,1
f5f2f3,1,0,0,0
2961d1,1,0,0,0
45bee4,1,0,0,0
8861d6,1,0,0,0
24f05b,1,0,0,0
6ad3dd,1,0,0,0
ef46cf,1,0,1,0
9021fd,1,0,0,0
281c74,1,0,0,0
5714ae,1,0,0,0
7f515a,1,0,0,0
0cd965,1,0,0,0
9fa97c,1,0,0,0
3f70b9,1,0,1,0
433699,1,0,0,0
2eb1b0,1,0,0,0
2af718,1,0,0,0
24f760,1,0,0,0
aebf58,1,0,0,0
492ff6,1,0,0,0
5f88fc,1,0,0,0
c4a471,1,0,0,0
13c8e9,1,0,0,0
2c3c0e,1,0,0,0
2d1554,1,0,0,1
28cb06,1,0,1,0
509c7e,1,0,0,0
4ab25f,1,0,1,0
a4d677,1,0,0,0
c43064,1,0,0,0
bd007f,1,0,0,0
dc0a8f,1,0,0,0
5fcb8d,1,0,0,0
c88846,1,0,0,0
910022,1,0,0,1
3e5f6d,1,0,0,0
4026a2,1,0,0,0
556f54,1,0,0,0
5505d3,1,0,0,0
d7882b,1,0,0,0
5262ca,1,0,0,0
2af2c6,1,0,0,0
81b7c4,1,0,0,1
2c14a0,1,0,0,0
e16f1f,1,0,0,0
1e3354,1,0,0,0
596702,1,0,0,0
4b6462,1,0,0,0
0c5432,1,0,1,0
1024ad,1,0,0,0
8514c1,1,0,0,0
f4962d,1,0,1,0
b0adbb,1,0,0,0
dcbb54,1,0,0,0
287b48,1,0,0,0
48818d,1,0,0,0
6fe87e,1,0,0,0
4d9837,1,0,0,0
e145d1,1,0,0,0
5537ba,1,0,1,0
6cb776,1,0,0,0
cac565,1,0,0,0
d9fb63,1,0,0,0
85d006,1,0,1,0
27f69c,1,0,1,0
b64c2d,1,0,0,0
7c6393,1,0,0,0
5290de,1,0,0,0
690b32,1,0,0,0
af06b3,1,0,0,0
0b0035,1,0,0,0
1a3806,1,0,1,0
6a2068,1,0,0,0
3b2f34,1,0,0,0
469263,1,0,0,0
df0651,1,0,0,0
3590a5,1,0,0,0
645ad9,1,0,0,0
14bc03,1,0,0,0
efe466,1,0,0,0
026f0f,1,0,0,0
d29dfe,1,0,0,1
8c03b3,1,0,0,0
27bd50,1,0,0,0
21f60f,1,0,0,0
22a55e,1,0,0,0
0152dd,1,0,1,0
88717b,1,0,0,0
9d3a88,1,0,0,0
0ad49e,1,0,0,0
d1f1d0,1,0,0,0
c78502,1,0,0,0
3c6c1f,1,0,0,1
299674,1,0,0,0
f2eacd,1,0,0,0
2b4dac,1,0,0,1
f64f50,1,0,0,1
97abb8,1,0,0,0
b6d337,1,0,0,0
98d24c,1,0,0,0
442cca,1,0,0,0
4aef46,1,0,0,0
70d50d,1,0,0,0
5512ac,1,0,0,0
bea966,1,0,0,0
64da43,1,0,0,0
eae1e8,1,0,0,0
dd9e20,1,0,0,0
c50e55,1,0,0,0
1ac70f,1,0,0,0
dc0e88,1,0,0,0
ba0a1e,1,0,0,1
eb7f55,1,0,0,0
e92804,1,0,0,0
e90955,1,0,0,0
92c0f8,1,0,0,0
1d3f27,1,0,0,0
796787,1,0,0,0
4e5724,1,0,0,0
e00550,1,0,0,0
74965b,1,0,0,0
bd7c38,1,0,0,0
eb2eec,1,0,0,0
721e1e,1,0,0,0
05262f,1,0,0,0
ae35aa,1,0,0,0
676e92,1,0,1,0
ad6d92,1,0,0,0
73e4a7,1,0,0,0
332ca9,1,0,0,1
288072,1,0,0,0
068210,1,0,0,0
4373fa,1,0,0,0
d3d6ad,1,0,1,0
992952,1,0,0,0
0096f8,1,0,0,0
6d3642,1,0,0,0
7794af,1,0,0,0
c0035b,1,0,0,1
7344a3,1,0,0,0
b6f691,1,0,0,0
b3db54,1,0,0,0
91898b,1,0,0,0
0041ec,1,0,0,0
d764cd,1,0,0,0
dfafb0,1,0,0,0
166551,1,0,1,0
764b93,1,0,0,0
933a2d,1,0,0,0
8c628d,1,0,0,0
9244d6,1,0,0,0
8d0518,1,0,0,0
215276,1,0,0,0
a982b4,1,0,0,0
9432ad,1,0,0,0
c8eefc,1,0,0,0
00cf8f,1,0,0,1
5c52f8,1,0,0,0
51d7f0,1,0,0,0
27ef7b,1,0,0,0
d3dc92,1,0,0,0
cf2a80,1,0,0,0
622652,1,0,0,0
5ed973,1,0,1,0
c9f0dc,1,0,0,0
067908,1,0,0,0
d90733,1,0,1,0
81d1bd,1,0,0,0
87dc56,1,0,1,0
c5d484,1,0,0,0
4210b1,1,0,1,0
c4f10b,1,0,0,0
a65f8d,1,0,1,0
5c1e88,1,0,0,0
b756f2,1,0,0,0
0ffee9,1,0,0,0
24d7e5,1,0,0,0
13f421,1,0,0,0
aa85b3,1,0,1,0
0f0bf2,1,0,0,0
5bf37f,1,0,0,0
de818d,1,0,0,0
7fefc4,1,0,0,0
7cafa3,1,0,0,1
a6542e,1,0,0,0
48bca6,1,0,0,0
0539bd,1,0,0,0
117be3,1,0,0,0
5b49be,1,0,0,0
06c847,1,0,0,0
c273ae,1,0,1,0
3e9dbb,1,0,0,0
6d4125,1,0,0,0
191b34,1,0,0,0
7870ae,1,0,1,0
623ab9,1,0,0,0
6e9840,1,0,0,0
d26bcf,1,0,0,0
39fd91,1,0,0,0
52db94,1,0,0,0
712562,1,0,0,0
7bfdab,1,0,0,0
d81a13,1,0,0,1
7f2c26,1,0,0,1
4c043e,1,0,0,1
e0dd41,1,0,0,0
5960ff,1,0,0,0
18104e,1,0,1,0
252d85,1,0,0,0
72cc6e,1,0,0,0
a10132,1,0,0,0
8a18ea,1,0,0,0
24e10d,1,0,0,0
48f88d,1,0,0,0
9837a7,1,0,0,0
118e48,1,0,0,0
f55473,1,0,0,0
e5a7a5,1,0,0,0
fb6f8c,1,0,0,0
957aab,1,0,0,0
774aa1,1,0,0,0
5e4b5f,1,0,0,0
7c30c8,1,0,0,0
6ec308,1,0,0,0
ad622c,1,0,0,0
914a33,1,0,0,0
d436b7,1,0,0,0
b0b533,1,0,0,0
09ae90,1,0,0,0
770054,1,0,0,0
7ab880,1,0,0,0
1930e5,1,0,0,0
9ebac6,1,0,0,0
e75f34,1,0,0,0
1a5094,1,0,0,0
72ccaf,1,0,0,0
c5bdb2,1,0,0,0
7ca46b,1,0,0,0
4c2101,1,0,1,0
b5dbb2,1,0,0,0
193d87,1,0,0,0
184465,1,0,0,1
1d17bc,1,0,0,0
f86555,1,0,0,0
b30fee,1,0,0,0
dccff1,1,0,0,0
d5fbd8,1,0,0,0
4c485d,1,0,0,0
a84d88,1,0,0,0
ba7b72,1,0,0,0
dee0e3,1,0,0,0
41542b,1,0,0,1
0d06f3,1,0,0,0
7fd11d,1,0,0,0
1c444b,1,0,0,0
bcea01,1,0,0,0
935b4e,1,0,0,1
31605d,1,0,0,0
b74806,1,0,0,1
d3367c,1,0,0,0
e02c0d,1,0,0,0
a2809b,1,0,0,0
fae741,1,0,0,0
79adb7,1,0,0,0
2ff1d7,1,0,0,0
0c4f07,1,0,0,0
32959a,1,0,0,0
c6c61f,1,0,0,1
08b6ee,1,0,0,0
636f50,1,0,0,1
0a1c42,1,0,0,0
288795,1,0,0,0
1ee76b,1,0,0,1
19c993,1,0,0,0
896773,1,0,0,0
39a2d6,1,0,0,0
2cc203,1,0,0,0
47477e,1,0,0,0
866a97,1,0,0,0
8d3a9a,1,0,0,0
466eb1,1,0,0,0
753d88,1,0,0,1
b8b3d0,1,0,0,0
c3fead,1,0,0,0
22d9f7,1,0,0,0
0d3be4,1,0,1,0
f8b06a,1,0,0,0
531daa,1,0,1,0
737eaa,1,0,0,0
b2a618,1,0,0,0
e92797,1,0,0,0
805e14,1,0,1,0
cfb357,1,0,0,0
23de82,1,0,0,0
bd7eb8,1,0,0,0
868dfb,1,0,0,0
e8012b,1,0,0,0
496d22,1,0,0,0
5de3f5,1,0,0,0
7d319e,1,0,0,0
574429,1,0,0,0
50682b,1,0,0,0
8452b0,1,0,0,0
1bea56,1,0,0,0
c36c3a,1,0,0,0
da2e6e,1,0,0,0
d60379,1,0,0,0
0a4c23,1,0,0,0
99ba3c,1,0,0,0
32bb93,1,0,1,0
6fdfc5,1,0,1,0
88054e,1,0,1,0
a5f75a,1,0,1,0
f0415f,1,0,0,0
b60798,1,0,0,1
0eae21,1,0,0,0
6485c1,1,0,0,0
8c2d68,1,0,0,0
fcac52,1,0,1,0
f84f1b,1,0,0,0
9108f6,1,0,0,1
fff8fb,1,0,0,1
50177b,1,0,0,0
5e50ce,1,0,0,1
e169e0,1,0,0,0
e04348,1,0,0,1
94162d,1,0,0,0
9aef70,1,0,0,0
c7ccd3,1,0,0,0
99e5e6,1,0,0,0
7d7819,1,0,0,0
c752d8,1,0,0,0
b2baa8,1,0,0,0
2a62e5,1,0,0,0
9117b0,1,0,0,1
e8463e,1,0,0,0
bd2a15,1,0,0,1
36e267,1,0,0,0
6abd5a,1,0,1,0
f57633,1,0,0,0
6056d2,1,0,0,0
a0091d,1,0,0,0
dd9562,1,0,0,0
19e4ec,1,0,0,1
e3e946,1,0,0,0
2cd985,1,0,0,0
95a3d3,1,0,0,0
ce8057,1,0,1,0
38b710,1,0,0,0
0b135c,1,0,0,0
b11f0e,1,0,0,0
a0836d,1,0,0,0
09beb2,1,0,0,0
97d936,1,0,0,1
aba9d6,1,0,0,0
4b9ea4,1,0,0,0
6b4ad4,1,0,0,0
dc55bf,1,0,0,0
77ebe1,1,0,0,0
76eec7,1,0,0,0
5805f1,1,0,0,0
a424ab,1,0,0,0
960fcc,1,0,0,0
c0f2bd,1,0,1,0
a38951,1,0,0,0
bc5fe1,1,0,0,0
e1c070,1,0,0,0
c312e1,1,0,0,0
0da604,1,0,0,0
f5a630,1,0,0,0
1e0335,1,0,0,0
f51331,1,0,0,1
7be9e5,1,0,0,0
922876,1,0,1,0
931853,1,0,0,0
28aed4,1,0,0,0
81285e,1,0,0,0
fa4d21,1,0,0,0
c69f91,1,0,0,0
275ba8,1,0,0,0
22205e,1,0,0,0
bae6f0,1,0,0,1
4fd776,1,0,0,0
98197d,1,0,0,1
1cb577,1,0,0,0
0edd1d,1,0,0,0
7af95c,1,0,0,0
38ff37,1,0,0,0
7b9ab3,1,0,0,0
9651db,1,0,0,0
374663,1,0,0,0
f70270,1,0,0,0
fe5690,1,0,0,0
115562,1,0,0,0
228786,1,0,0,0
04cb48,1,0,0,0
6ab843,1,0,0,0
7460a4,1,0,0,0
8d6b50,1,0,0,1
4b9cf5,1,0,0,0
7a6d0f,1,0,0,0
4aa8f2,1,0,0,0
8b7bf0,1,0,0,0
d1df6f,1,0,0,1
77bd34,1,0,0,0
cc0970,1,0,0,0
89cc02,1,0,0,0
b2ecf3,1,0,1,0
0cf703,1,0,1,0
114c45,1,0,0,0
a334aa,1,0,0,0
ab83ab,1,0,0,1
497bda,1,0,0,0
35c68d,1,0,0,0
9e6a19,1,0,0,0
feb5e4,1,0,0,1
702cba,1,0,0,0
b3a141,1,0,0,0
ec2884,1,0,0,0
ab2b83,1,0,0,1
9a3d67,1,0,1,0
348a76,1,0,0,0
ce18cb,1,0,0,0
85711d,1,0,0,0
56d6a3,1,0,0,0
a44f84,1,0,0,0
0b8567,1,0,1,0
576ec6,1,0,0,0
3384e1,1,0,0,1
d30de3,1,0,0,0
f4a7d2,1,0,0,0
2cec76,1,0,1,0
a8722a,1,0,0,0
3b183f,1,0,0,0
562075,1,0,0,0
c303cd,1,0,0,0
34029c,1,0,0,0
fc5400,1,0,0,0
dff061,1,0,0,0
d528f4,1,0,0,0
8f0b06,1,0,0,0
27a51b,1,0,0,0
f34faf,1,0,0,1
93a3cc,1,0,1,0
6baef5,1,0,0,0
28e47d,1,0,1,0
6f8ab0,1,0,0,0
4df088,1,0,0,0
4b74e2,1,0,0,0
78352c,1,0,0,1
b57576,1,0,1,0
bc3a3a,1,0,0,0
d0421a,1,0,0,0
b5ab89,1,0,0,0
aaec36,1,0,1,0
1366b3,1,0,0,1
7e7f20,1,0,1,0
585ecf,1,0,0,0
0db724,1,0,0,0
b02bee,1,0,0,0
4e4e1b,1,0,0,0
ac350d,1,0,0,0
b4b4e2,1,0,0,0
c93acd,1,0,0,0
b9596b,1,0,0,0
309d39,1,0,0,0
ab77c7,1,0,0,0
a1e828,1,0,1,0
cd9e41,1,0,0,0
3a6d40,1,0,0,0
e6e6c3,1,0,0,0
f31f26,1,0,0,0
0dcb3e,1,0,0,0
83cf5c,1,0,0,0
fe025d,1,0,0,0
561fba,1,0,0,1
5b7881,1,0,1,0
03a832,1,0,0,0
46b86b,1,0,0,1
e83377,1,0,0,0
f9c40f,1,0,0,0
017d13,1,0,1,0
1d1820,1,0,0,0
40e0b0,1,0,0,0
9605ab,1,0,0,0
9d18da,1,0,0,0
1b51ca,1,0,0,1
3755d1,1,0,0,0
9e82ca,1,0,0,0
26495f,1,0,0,0
dd207d,1,0,0,0
22e14e,1,0,0,0
e74b22,1,0,0,0
034286,1,0,0,0
8b7fe4,1,0,0,0
9a581e,1,0,0,0
f9b746,1,0,0,0
2071f3,1,0,0,0
cec4ef,1,0,0,0
f202fe,1,0,0,0
3dd93f,1,0,0,0
6933be,1,0,0,0
e8512c,1,0,0,0
c7c83d,1,0,0,0
955ed0,1,0,0,0
a32ef9,1,0,0,0
2c2cbb,1,0,0,0
d6c7f3,1,0,0,0
78752e,1,0,0,0
41c1cf,1,0,0,0
0546c4,1,0,0,0
c68d3b,1,0,0,0
e85f9d,1,0,0,0
3a2210,1,0,0,0
6ce318,1,0,0,0
a5fdb5,1,0,1,0
cca119,1,0,0,0
0723f8,1,0,0,0
356c76,1,0,0,0
7a11d4,1,0,1,0
1761a4,1,0,0,0
4c3825,1,0,0,0
d2eb40,1,0,0,0
ec6f00,1,0,1,0
980739,1,0,0,0
a7c7f4,1,0,0,1
eb97e2,1,0,0,0
c6145d,1,0,0,0
94d7ee,1,0,0,0
18a1d2,1,0,0,1
62e0b5,1,0,1,0
bccc83,1,0,0,0
104be9,1,0,0,0
3327f9,1,0,0,0
4676df,1,0,0,0
855260,1,0,0,1
c27b14,1,0,0,0
4dfee7,1,0,0,0
975f49,1,0,0,0
55d663,1,0,0,0
14c9a7,1,0,0,0
1c6f35,1,0,0,0
facd89,1,0,0,0
e85e7f,1,0,0,0
6e005b,1,0,0,0
1e85be,1,0,0,0
0ec587,1,0,0,0
4763d0,1,0,0,0
f249ef,1,0,0,0
e1447d,1,0,0,0
302957,1,0,1,0
35c639,1,0,0,0
a662d4,1,0,0,0
fbece5,1,0,0,0
69397f,1,0,0,0
1da064,1,0,0,0
74dcf1,1,0,0,0
6bcbbd,1,0,0,0
e230d7,1,0,1,0
726973,1,0,0,0
e18c01,1,0,0,0
af5226,1,0,0,0
77a51e,1,0,0,0
316b7e,1,0,0,0
2f43c5,1,0,1,0
4ef6b3,1,0,0,0
ff7a44,1,0,0,0
257d32,1,0,0,0
82ad0e,1,0,0,0
31846e,1,0,0,0
711352,1,0,0,1
1ce56f,1,0,0,0
d01c58,1,0,0,0
fb13d2,1,0,0,0
e54215,1,0,0,0
d929bb,1,0,0,0
51fd09,1,0,0,0
136c2c,1,0,0,0
b2d506,1,0,1,0
0c782d,1,0,0,0
338ddc,1,0,0,0
34d003,1,0,0,0
7a1602,1,0,0,0
da9478,1,0,1,0
b243fc,1,0,0,0
d08245,1,0,0,0
dd2775,1,0,0,0
f98d0b,1,0,0,0
cef6ab,1,0,0,0
791416,1,0,0,0
44c463,1,0,0,1
dcd428,1,0,0,0
554cda,1,0,0,0
19eb86,1,0,0,0
bd32ca,1,0,0,0
078389,1,0,0,0
61b25f,1,0,1,0
638a33,1,0,0,0
92414c,1,0,0,0
491935,1,0,1,0
dd731b,1,0,0,0
d866a6,1,0,0,1
4d85df,1,0,0,0
b2178b,1,0,0,0
71b44d,1,0,0,0
7087ab,1,0,0,0
3f8504,1,0,0,0
01b961,1,0,0,0
129adc,1,0,0,0
be3aea,1,0,0,0
2a67ac,1,0,0,0
b0596b,1,0,0,0
6984dc,1,0,0,0
dd4f85,1,0,1,0
cdfe28,1,0,0,0
2e5713,1,0,0,0
4f3910,1,0,1,0
9440c9,1,0,0,0
ac60e6,1,0,0,0
c21299,1,0,1,0
258d09,1,0,0,0
0c577a,1,0,0,0
086d2a,1,0,0,0
250cec,1,0,0,0
4d21ba,1,0,1,0
a57785,1,0,0,0
d8d9cc,1,0,0,0
614103,1,0,0,1
b0e11f,1,0,0,0
aab13d,1,0,0,0
d7b7c9,1,0,0,0
c5ebe9,1,0,0,0
b9289b,1,0,0,0
d593f4,1,0,0,0
c9242b,1,0,0,0
bb366c,1,0,0,0
6bc171,1,0,0,0
62090f,1,0,0,0
8f8904,1,0,0,0
d11870,1,0,0,0
a33980,1,0,1,0
1945d4,1,0,0,0
153e50,1,0,0,0
77b7f1,1,0,0,0
8405cf,1,0,0,0
7204b2,1,0,0,1
5792fb,1,0,0,0
3dc806,1,0,0,0
c4b8a6,1,0,0,0
01544d,1,0,0,0
0382fe,1,0,0,0
1c2a22,1,0,0,0
bd869f,1,0,0,0
b3b95d,1,0,1,0
a1e8fe,1,0,0,0
32745c,1,0,0,0
fa1af0,1,0,0,0
4599ae,1,0,0,0
7ee4e4,1,0,0,0
76a019,1,0,0,0
a288b5,1,0,0,0
